N,P,K,temperature,humidity,ph,rainfall,label
127.0,53.0,24.0,22.21506982,76.17851932,6.127939627999999,70.40557612,cotton
134.0,52.0,18.0,23.9643129,76.59175937,7.994679507000001,76.13090645,cotton
109.0,36.0,18.0,25.40059227,76.53237965,7.524707577,62.51388670000001,cotton
100.0,48.0,17.0,23.7805123,83.03878838,7.827877817999999,66.26555904,cotton
132.0,52.0,19.0,24.16402322,76.7433897,6.436691764,61.94626051,cotton
102.0,37.0,25.0,25.31468463,77.91757121,5.907930899,72.82902109,cotton
111.0,39.0,22.0,22.60361557,80.35090459999998,6.135025006,88.57395505,cotton
117.0,51.0,15.0,22.9535715,78.71555832,6.044556594,99.75336197,cotton
136.0,36.0,24.0,22.74446976,80.41198458,7.59781958,90.07326633,cotton
134.0,56.0,18.0,23.80834611,83.91902605,6.691268104,70.97358303,cotton
112.0,54.0,15.0,25.46228792,81.56641891,6.1754923060000015,76.88582484,cotton
105.0,56.0,15.0,25.96779712,81.97904282,7.272316208999999,74.14169043,cotton
140.0,45.0,15.0,25.5308271,80.04662756,5.801047545,99.39557151,cotton
126.0,46.0,25.0,24.43847399,81.69801729,6.757457943,60.79645852,cotton
106.0,49.0,24.0,23.03887865,76.47039772,6.983395572999999,90.64770699,cotton
121.0,53.0,19.0,23.51308653,76.72621429,7.976889497999999,80.11272117,cotton
108.0,60.0,17.0,22.75805656,76.75768356,6.558902588,97.76600619,cotton
116.0,56.0,17.0,24.71252544,77.7293114,7.979090365,85.24963302,cotton
100.0,52.0,19.0,23.45969093,82.44777468,7.903528672999999,93.50153555,cotton
129.0,43.0,16.0,25.5503704,77.85055621,6.73210948,78.58488484,cotton
118.0,44.0,23.0,22.08458267,82.82904143,6.6916904760000016,67.06459777,cotton
117.0,43.0,25.0,24.68854799,78.51206972,7.839849298,69.31153566,cotton
126.0,37.0,21.0,25.84997269,84.16855231,6.61448588,77.03421249,cotton
120.0,48.0,16.0,22.46054478,75.40989245,7.456971816,71.85436078,cotton
102.0,45.0,16.0,23.65629976,77.52425987,7.2942193,74.8984994,cotton
131.0,56.0,20.0,22.00817088,81.83896111,7.762647875,92.23645249,cotton
114.0,40.0,17.0,24.32630461,80.13456404,6.363406102000001,69.45072055,cotton
101.0,37.0,18.0,22.92360984,82.68738535,7.63737841,92.91915074,cotton
106.0,46.0,20.0,23.43821725,78.63388824,6.2006719760000015,81.15072105,cotton
113.0,38.0,20.0,22.10718988,78.58320116,6.364729934,74.94136567,cotton
102.0,53.0,21.0,23.03814028,76.11021529,6.913678684,91.49697481,cotton
110.0,39.0,18.0,24.54795322,75.39752705,7.766259768999999,63.88079866,cotton
107.0,58.0,15.0,23.73868041,75.77503808,7.55606399,76.63669195,cotton
120.0,60.0,15.0,22.31871914,83.86129998,7.288377241,65.35747011,cotton
89.0,47.0,38.0,25.52468965,72.24850829,6.002524871,151.8869972,jute
60.0,37.0,39.0,26.59104992,82.94164078,6.033485257000001,161.2469997,jute
63.0,41.0,45.0,25.29781791,86.88705350000002,7.121933578999999,196.6249511,jute
86.0,40.0,39.0,25.72100868,88.16513579,6.207459637,175.60866969999995,jute
96.0,41.0,40.0,23.58419277,72.00460848,6.090060478,190.4242157,jute
100.0,35.0,36.0,25.31042337,72.01364411,6.346715209,190.5577618,jute
63.0,37.0,43.0,23.41798979,85.08640476,6.661957897000001,185.7446728,jute
70.0,43.0,40.0,24.35564134,88.80391021,6.176860192,169.11680280000004,jute
67.0,55.0,44.0,26.284017,75.14640198,7.251847296,182.2685447,jute
74.0,40.0,40.0,25.13842773,83.12053888,6.386259977999999,169.33884650000005,jute
89.0,53.0,44.0,24.88692811,71.91711523,7.319735475,150.2498675,jute
74.0,46.0,45.0,25.75734909,88.36668522,6.025028997000001,189.4263485,jute
89.0,41.0,38.0,23.12844351,74.68322732,6.344751947000001,199.83629130000003,jute
60.0,55.0,40.0,24.9949957,88.95692783,7.02777956,151.4935635,jute
67.0,43.0,38.0,25.21622704,70.88259632,7.299304715,195.8645552,jute
70.0,38.0,35.0,24.39736241,79.26861738,7.014063944,164.2697011,jute
74.0,49.0,38.0,23.31410442,71.4509053,7.4880144039999985,164.49703730000004,jute
90.0,40.0,39.0,25.72668885,81.86171563,6.626503893,191.9649389,jute
82.0,35.0,44.0,26.96656378,78.21047693,6.239011,169.8391177,jute
73.0,45.0,37.0,23.70467146,74.63745355,6.742688094,181.2783964,jute
85.0,53.0,38.0,24.90075709,73.84186449,6.588017308,153.8990984,jute
81.0,56.0,36.0,23.39605743,72.60512854,7.097586415,174.78764109999997,jute
84.0,55.0,38.0,26.8748389,79.78725152,6.956682742999999,173.1017097,jute
80.0,45.0,42.0,23.1426498,74.99739774,7.380396262,151.9035477,jute
76.0,54.0,45.0,24.29496635,77.62976013,6.176618831,184.9800516,jute
76.0,56.0,39.0,24.39459498,89.89106506,6.551130445,197.1220049,jute
81.0,40.0,45.0,25.7629429,80.76238215,6.427726565,174.5071843,jute
76.0,44.0,45.0,25.4879684,84.48235878,6.740947635,168.7848886,jute
69.0,47.0,40.0,25.37122686,76.2403666,6.130136384,183.8270791,jute
82.0,40.0,45.0,26.21312799,81.70476368,6.667633355,180.1237765,jute
69.0,57.0,35.0,24.30748599,78.54340987,6.1868143920000005,186.2337571,jute
81.0,36.0,38.0,23.76554749,87.98329901,6.334837865,150.31661519999997,jute
67.0,60.0,38.0,24.79853023,78.53037059,7.16214284,162.2847429,jute
72.0,51.0,40.0,23.20683504,74.09956958,7.422318499,199.4766779,jute
65.0,39.0,45.0,23.66805429,70.89000744,6.768001309,184.4633281,jute
78.0,50.0,43.0,25.12417673,85.72530641,6.348441469,159.5718087,jute
77.0,52.0,41.0,23.89069041,83.46409075,6.097294061,167.72306319999996,jute
89.0,52.0,42.0,23.09433785,81.45139295,6.14132902,196.6587013,jute
62.0,49.0,37.0,24.21744605,82.85284045,7.479248124,166.13658859999995,jute
90.0,48.0,45.0,24.06475727,71.31342851,6.509174788999999,153.63902119999997,jute
66.0,47.0,36.0,24.85441411,74.44070479999998,6.57256106,175.572958,jute
80.0,52.0,39.0,26.41915161,76.85691248,7.165696848,197.2101782,jute
89.0,52.0,45.0,24.89326318,77.01222585,7.207457207999999,196.469984,jute
77.0,51.0,44.0,23.25583402,82.7015932,7.124333547000001,166.2160846,jute
94.0,37.0,41.0,24.7634518,87.06071115,6.4635387070000005,179.1630865,jute
75.0,41.0,35.0,24.97042599,78.62697699,6.856833064,166.6415254,jute
60.0,55.0,36.0,26.12797248,80.49172597,7.132389299,150.6326874,jute
62.0,56.0,35.0,25.97825807,81.65769588,6.235357637999999,163.3488091,jute
84.0,40.0,42.0,26.2830571,73.35763537,6.704273839,186.6898282,jute
100.0,56.0,40.0,26.38905406,83.31240346,7.433313409,176.1516409,jute
75.0,56.0,44.0,25.2746335,73.7459581,6.109478059,168.0432282,jute
78.0,46.0,42.0,23.09499564,78.45959697,7.095413294,155.3851533,jute
82.0,48.0,36.0,25.79351957,81.76904006,6.352076782999999,193.2418382,jute
100.0,58.0,41.0,23.17403323,87.88255345,6.6587699910000016,160.6217342,jute
88.0,50.0,40.0,25.63215038,79.95150917,7.0518224720000005,182.2582277,jute
67.0,41.0,40.0,25.84879500000001,87.81661683,7.333143205,152.6194403,jute
72.0,42.0,43.0,26.56767277,80.90424543,6.352771037,181.2915605,jute
89.0,40.0,43.0,26.24532085,72.97198375,7.124050134,189.9711184,jute
89.0,57.0,43.0,26.91515043,73.19897535,6.998787171,177.22330480000005,jute
61.0,41.0,44.0,24.36972377,82.11319791,6.537914957999999,159.92109340000005,jute
79.0,45.0,43.0,25.71901283,79.15532398,7.171054239,187.1735424,jute
84.0,40.0,43.0,25.01157559,88.33130229999998,7.228268227999999,169.4168014,jute
98.0,43.0,35.0,25.40785911,76.44048625,7.319952206,188.6372826,jute
75.0,36.0,44.0,23.28081,74.27607475,6.613341342999999,153.7447398,jute
89.0,58.0,35.0,23.98651719,82.09053379,6.096838784,167.0576456,jute
91.0,41.0,37.0,24.48556447,83.20630007,6.132570522999999,192.2316221,jute
77.0,48.0,36.0,25.86705009,84.09985284,7.36008498,154.83908469999997,jute
66.0,58.0,35.0,23.5643831,79.46283115,7.321619041,185.25947,jute
62.0,59.0,41.0,24.2248758,74.89465426,7.175170657000001,192.4931257,jute
82.0,35.0,35.0,25.49386782,86.97061481,7.299076163,176.5268267,jute
61.0,41.0,35.0,24.97178693,79.47557931,6.842966478999998,195.7571622,jute
99.0,57.0,38.0,24.80624984,82.09281674,6.356295567999999,156.3616174,jute
70.0,42.0,43.0,23.16814977,76.66724969,6.508342839,157.1215052,jute
90.0,59.0,35.0,24.25133493,89.86454053,7.098227926,175.1742112,jute
73.0,43.0,42.0,26.58361011,78.00774772,6.310699968,154.8238864,jute
67.0,46.0,44.0,26.82489244,78.20392774,7.093328631,153.91998069999997,jute
84.0,37.0,42.0,25.49674786,81.13449097,6.691074249,169.92882340000003,jute
72.0,41.0,36.0,24.09874353,80.57226761,6.187746776,176.8604109,jute
71.0,56.0,37.0,23.18866654,86.20899734,6.491506245,176.103677,jute
64.0,53.0,38.0,26.24347471,78.51063754,6.855362875,183.4065252,jute
65.0,54.0,39.0,23.75091572,71.14782585,7.124571593,160.0889553,jute
60.0,58.0,37.0,26.13871511,79.1188943,6.067302109,171.4892533,jute
86.0,39.0,43.0,26.14576648,71.23690851,6.432051512,193.1007598,jute
90.0,50.0,44.0,26.91643698,73.48655995,6.253408852000001,171.4716375,jute
91.0,38.0,36.0,26.5232969,77.17331847,7.287318722999999,157.8548562,jute
87.0,48.0,38.0,23.81579631,80.94023552,7.161865733,190.312216,jute
72.0,41.0,36.0,26.50838667,86.84264005,6.065898282999999,152.9801697,jute
71.0,54.0,35.0,26.63952463,70.95705996,7.311077075,199.3355744,jute
82.0,46.0,41.0,23.325013100000003,79.79609448,6.581693772,187.3096148,jute
71.0,52.0,43.0,26.47549543,73.96164569,6.732826127,180.2513601,jute
80.0,43.0,43.0,23.78756036,74.36794079,6.014572075,172.64426540000005,jute
77.0,55.0,43.0,25.49941707,75.99987588,6.663559451,193.71418280000003,jute
95.0,57.0,41.0,23.24925555,73.65346838,6.434610995,184.7674863,jute
63.0,47.0,35.0,26.98582182,89.05587886,7.432768147000001,193.8778713,jute
93.0,43.0,38.0,23.61475336,86.14290267,6.987332927000001,150.2355238,jute
87.0,44.0,43.0,23.87484465,86.79261344,6.718725189,177.5147313,jute
88.0,52.0,39.0,23.92887902,88.07112278,6.880204617,154.6608736,jute
90.0,39.0,37.0,24.81441246,81.68688879,6.86106911,190.7886386,jute
90.0,39.0,43.0,24.44743944,82.286484,6.7693455,190.9684885,jute
84.0,38.0,43.0,26.57421679,73.81994896,7.26158085,159.3223075,jute
91.0,21.0,26.0,26.33377983,57.36469955,7.261313694,191.6549412,coffee
107.0,21.0,26.0,26.45288458,55.32222678,7.235070264,144.68613359999995,coffee
83.0,38.0,35.0,25.70822684,52.88667115,7.18915558,136.73250919999998,coffee
108.0,24.0,31.0,24.12832546,56.18107663,6.431899747999999,147.27578180000003,coffee
116.0,28.0,34.0,23.44372334,60.39523266,6.42321105,122.2103248,coffee
116.0,23.0,25.0,23.4123707,52.26994674,6.869720196,139.3670753,coffee
109.0,31.0,27.0,23.05951896,50.40609436,6.973839707000001,164.4971875,coffee
89.0,25.0,34.0,23.07895447,63.65861483,7.184801627000001,129.8765443,coffee
118.0,18.0,32.0,27.6496114,51.11044023,6.351823783,122.8392822,coffee
111.0,32.0,34.0,25.46743689,69.35161206,6.392048018,171.37644619999998,coffee
84.0,36.0,28.0,26.7350622,55.55164819,6.119892347,140.63052130000003,coffee
85.0,33.0,25.0,26.20811417,52.50987966,6.910823945,189.0944824,coffee
99.0,15.0,27.0,27.0424167,57.27927475,6.501157208,165.6872119,coffee
81.0,30.0,31.0,24.65090184,51.93952357,7.027585558999999,135.1386537,coffee
95.0,39.0,29.0,27.35152643,55.99375012,7.13411409,148.98125249999995,coffee
81.0,34.0,30.0,25.17787724,62.26244581,6.6477659970000005,135.0119649,coffee
80.0,15.0,28.0,23.11438731,68.00096043,6.703270635,161.8944624,coffee
104.0,20.0,26.0,27.22783677,52.95261751,7.493191968,175.7260273,coffee
109.0,29.0,28.0,23.26316991,60.51600210000001,6.724688502999999,194.1755471,coffee
100.0,32.0,26.0,25.234661,57.53161469,6.043485685,124.2261737,coffee
100.0,24.0,28.0,25.59535262,57.72920846,7.101661011,195.7733251,coffee
83.0,21.0,28.0,25.5674832,60.49244602,7.466900682999999,190.2257843,coffee
120.0,23.0,28.0,25.67324193,51.29043632,6.877799264,196.2736367,coffee
104.0,26.0,30.0,24.40726724,62.65692638,6.410992833,148.6977358,coffee
108.0,33.0,31.0,23.69287069,66.76090123,7.393825704,144.6576424,coffee
91.0,25.0,26.0,24.53460016,66.99765375,7.482414225,180.5059257,coffee
86.0,26.0,27.0,27.13140403,52.89368299,6.081172981,192.4280381,coffee
98.0,18.0,27.0,27.56088634,68.49299897,6.516312148,167.43580749999995,coffee
111.0,27.0,31.0,23.59302313,55.27564977,6.0433309510000015,191.3980675,coffee
84.0,39.0,35.0,23.17714381,52.13864034,6.959404135,117.3113562,coffee
98.0,27.0,27.0,24.71384065,51.29142534,7.238109556,197.6439711,coffee
118.0,21.0,34.0,24.38534644,64.72543073,7.234258375,119.6324109,coffee
103.0,27.0,31.0,27.15998538,51.59100753,6.691541233,126.1752206,coffee
82.0,24.0,33.0,26.53543168,67.09608099,6.809593554,120.6494434,coffee
86.0,31.0,35.0,27.01207284,60.76645256,6.485761419,191.4508931,coffee
88.0,35.0,35.0,27.55906475,58.45742907,6.784460602,117.9389993,coffee
84.0,27.0,29.0,23.32293161,53.00366334,7.167092586,168.26442869999997,coffee
120.0,40.0,33.0,24.23850608,54.30329632,6.73410539,115.1564012,coffee
106.0,40.0,30.0,23.42611644,64.10651528,6.779984384,122.6847408,coffee
113.0,21.0,33.0,26.02241444,55.83288958,7.277422737999999,176.90209240000004,coffee
117.0,34.0,25.0,24.83846178,56.7685316,7.21270048,124.4135035,coffee
80.0,30.0,25.0,26.24092174,65.64381357,7.487266991,148.37712019999995,coffee
88.0,21.0,27.0,24.43011925,66.02411187,7.231166546,181.6368274,coffee
113.0,33.0,34.0,26.00373964,62.144510200000006,6.559817161000002,153.477776,coffee
87.0,23.0,28.0,26.22367404,62.26594559,6.979590627,193.7461968,coffee
113.0,15.0,29.0,27.09617155,63.55324262,6.779230041,190.2440566,coffee
98.0,29.0,30.0,25.64004392,61.03273481,6.217974349,199.4735636,coffee
97.0,29.0,27.0,27.74576987,54.36976075,7.205078785,139.8619431,coffee
85.0,35.0,32.0,26.24928198,54.28617819,6.854011265,133.1120232,coffee
82.0,29.0,35.0,26.67377159,52.24226285,6.246872394,156.15438980000005,coffee
103.0,33.0,25.0,27.10210397,55.74973320000001,6.911066044,139.5013171,coffee
112.0,17.0,28.0,27.62975458,61.26002598,6.777417989,196.6492664,coffee
99.0,19.0,33.0,27.536454700000004,55.51673151,6.273741983,130.6377143,coffee
120.0,20.0,34.0,23.56960509,50.56339727,6.906124587000001,130.3797119,coffee
114.0,27.0,28.0,24.99451759,57.93250202,7.162802357,192.8736822,coffee
100.0,40.0,35.0,27.56441788,54.41094079,6.9557873510000015,177.816092,coffee
108.0,35.0,25.0,23.98143338,61.10935084,6.971963169,161.5279095,coffee
115.0,31.0,30.0,24.22984659,67.37768353,6.840927967000001,122.4073418,coffee
87.0,28.0,30.0,25.60153969,68.66257977,6.536676653,168.8383605,coffee
82.0,24.0,26.0,24.31274458,53.57285558,6.089443602999999,184.4103931,coffee
94.0,26.0,27.0,26.36629861,52.25738495,7.456460375,177.31761609999995,coffee
87.0,28.0,35.0,26.5602777,57.1621814,6.759211911,152.0616227,coffee
118.0,40.0,35.0,26.35034208,58.50650238,7.460174812000001,121.5586297,coffee
87.0,38.0,29.0,25.20406808,57.88370456,6.652642579,156.1457255,coffee
92.0,40.0,30.0,23.35723208,55.18792166,6.026287448,171.6976946,coffee
97.0,22.0,26.0,23.60567546,59.68849145,6.074190142000001,185.1568059,coffee
99.0,40.0,32.0,24.18471151,69.94807345,7.0455430560000005,163.27087319999995,coffee
89.0,28.0,33.0,26.44414097,53.83876189,6.9932360010000005,175.3723314,coffee
112.0,39.0,29.0,26.12492233,63.37479229,6.726528895,147.8035305,coffee
111.0,28.0,26.0,27.77363343,64.47858698,6.937352845,192.7121236,coffee
114.0,20.0,26.0,25.55656667,62.67087838,7.27905689,193.5866233,coffee
117.0,26.0,30.0,27.92374437,67.96910852,7.079850922,115.2325531,coffee
111.0,29.0,31.0,26.05968403,52.31098539,6.136286518,161.3432535,coffee
119.0,30.0,28.0,26.35770906,64.57578034,6.5052036960000015,163.62694960000005,coffee
116.0,40.0,33.0,24.91370487,54.15319242,7.042089492000001,129.5481144,coffee
95.0,37.0,35.0,27.31317116,68.42333909999999,6.348337518999998,192.4288139,coffee
86.0,40.0,33.0,26.1387869,52.26311691,7.432322234,136.3027766,coffee
117.0,37.0,32.0,23.1069385,67.06230539,6.787658922,162.57696059999995,coffee
105.0,18.0,35.0,23.52648086,68.44030686,6.743417121,171.8839938,coffee
109.0,23.0,25.0,25.11711046,68.48030408,7.00733163,194.8773479,coffee
80.0,18.0,31.0,24.02952505,58.84880599,7.303033217,134.6803969,coffee
101.0,31.0,26.0,26.70897548,69.71184111,6.861235184,158.86088869999998,coffee
103.0,33.0,33.0,26.71717393,50.50148528,7.131435858,126.8073984,coffee
93.0,26.0,27.0,24.59245684,56.46829641,7.288211994,137.70440469999997,coffee
104.0,35.0,28.0,27.51006055,50.66687215,6.983732393,143.9955548,coffee
116.0,36.0,25.0,27.57847581,58.52534263,6.172090205,156.6810374,coffee
107.0,38.0,29.0,26.65069302,57.56695719,6.35118177,145.105065,coffee
101.0,33.0,33.0,26.97251562,62.0183627,6.908671378999999,142.8610793,coffee
107.0,31.0,31.0,23.17124551,52.97841162,6.766184468,153.12016440000005,coffee
99.0,16.0,30.0,23.52652084,65.44340921,6.392791654,186.1728203,coffee
103.0,40.0,30.0,27.30901814,55.196224,6.3483162570000005,141.48316440000005,coffee
118.0,31.0,34.0,27.54823036,62.88179198,6.123796057000001,181.4170812,coffee
106.0,21.0,35.0,25.627355,57.04151119,7.4285236339999985,188.5506536,coffee
116.0,38.0,34.0,23.29250318,50.04557009,6.020947179,183.468585,coffee
97.0,35.0,26.0,24.91461008,53.74144743,6.334610249,166.2549307,coffee
107.0,34.0,32.0,26.77463708,66.4132686,6.78006386,177.7745075,coffee
99.0,15.0,27.0,27.41711238,56.63636248,6.086922359,127.92461000000002,coffee
118.0,33.0,30.0,24.13179691,67.22512329,6.362607851,173.32283859999995,coffee
117.0,32.0,34.0,26.2724184,52.12739421,6.758792552,127.1752928,coffee
104.0,18.0,30.0,23.60301571,60.39647474,6.779832611000002,140.9370415,coffee
36.42511542600714,18.093981585913944,11.386839031443072,10.094761638731296,92.14180454473966,7.276364195952033,105.88899792388447,orange
103.5494662210525,14.09716782804858,50.197585078622964,25.598792107650585,83.2245730495698,6.877881118754149,58.16824046809615,watermelon
7.019772159305461,27.828993584341372,31.966031985692375,26.14259732720132,93.72523137334785,5.885511413438336,133.54827494156584,coconut
119.4917416805583,10.925216134018308,50.2825544157696,28.61117411951964,91.21463629321727,5.961703375914895,26.44052512576711,muskmelon
89.97419574581352,36.06979144499077,22.17322511119756,21.987121065056268,64.72192943706841,6.203202289771952,64.10714296532308,maize
80.19806603060582,41.32102287456833,19.52229362737685,22.062461748332918,61.15061006203712,5.763952408934783,112.2202137730366,maize
6.143596282624175,126.9419094466637,194.60932119683943,39.45522484641461,83.46382421081992,6.378974662134626,66.83443231829828,grapes
62.803730244863495,54.78896555122132,50.478591897443856,43.9398226608405,92.91051033552698,6.598657993530209,45.51484097648553,papaya
34.19675998479532,123.51115922285119,200.9337311248432,22.36629207062085,96.73157783346097,5.561495689785329,110.84076725278358,apple
3.8920431996533322,24.511215364198264,38.025147451243306,22.130849704608007,87.98370960290296,7.224442357313872,109.63451168898894,pomegranate
12.846264126282684,32.988751833862075,8.515250184793139,33.30407945661695,91.90341571882576,6.245522968822537,119.19715206667594,orange
102.91985567753889,46.5710802057321,19.606821951843532,25.246587432628278,79.96918215351297,5.8422913871320015,77.72374947170512,cotton
120.18061103831766,24.08579727017269,44.88396370079312,27.46458097802752,81.53317008500953,6.644771123631744,57.34214281289382,watermelon
31.803791976724856,52.01185317087912,13.322495523586968,26.09551739613273,57.80150209420486,5.90249672118602,61.940479736354746,mothbeans
29.756672058169016,19.879425988514313,15.162186427069841,13.479803293568565,91.10307725107893,6.084557176473022,107.6756135879194,orange
106.12373113769365,26.50372999792601,27.1057175940074,25.829556683207972,51.97230553867478,5.983213923398852,164.18418790570752,coffee
87.12143505514773,2.740964340416469,52.45418039679322,25.914975111540855,89.53176021240068,6.570232737663191,60.1361610094202,watermelon
97.159973554541,84.51132483641761,52.80939017836063,27.153099584466574,79.66657838601587,5.678748578668859,118.36000272157413,banana
95.50074813496987,45.83352274092704,36.554440623515326,22.660297628338018,80.6681867697608,7.362925329744103,222.87126404265078,rice
111.92511866827081,11.697575817436244,54.90721642656739,29.159953100055915,92.84519272082757,6.0587249539433605,32.246504013349764,muskmelon
27.313297032678157,77.93733090673457,18.505226124021405,28.97831166135331,62.88113407220785,6.9197830876508455,66.27409145226677,blackgram
79.36570445401696,34.74489755115715,34.172199507499144,22.923851040733865,85.46334763119182,6.067995397529262,286.0683894147112,rice
90.25133710662611,42.99818205196268,40.91980124376572,26.340918462580596,71.84343531401014,6.462734092055055,196.94386365489441,jute
28.45618943740176,33.699626038443846,28.70628924877731,36.02465769012207,50.47463998598024,6.291871206488949,94.98080818653887,mango
